id,dataset,kecamatan,gender,latitude,longitude,panjang,lebar,ac,air_panas,bak_mandi,bantal,bathtub,cctv,cermin,cleaning_service,dapur,dispenser,ember_mandi,guling,jemuran,kamar_mandi_dalam,kamar_mandi_luar,kartu_akses,kasur,kipas_angin,kloset_duduk,kloset_jongkok,kulkas,kursi,laundry,lemari_baju,locker,meja,meja_makan,microwave,mushola,parkir_mobil,parkir_motor,parkir_sepeda,penjaga_kos,rice_cooker,ruang_santai,shower,sofa,taman,termasuk_listrik,tv,wastafel,wifi,harga,luas,kategori_harga,total_facilities,jumlah_fasilitas_premium,jumlah_fasilitas_non_premium,jumlah_fasilitas_netral,luas_m2
1138,upi,cidadap,Kos Putri,-6.8717,107.595814,3,3,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1200000,9,Medium,21,5,5,11,9
1139,upi,sukasari,Kos Campur,-6.880233219,107.5754267,3,3,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,2000000,9,Medium,24,8,3,13,9
1140,upi,sukasari,Kos Putri,-6.877153,107.576813,3,3,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1100000,9,Medium,17,4,3,10,9
1141,upi,sukajadi,Kos Campur,-6.8794209,107.5896429,3,4,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1900000,12,Medium,24,9,3,12,12
1142,upi,cidadap,Kos Campur,-6.874125,107.603641,2.3,2.8,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1100000,6.44,Medium,23,7,4,12,6.44
1143,upi,sukasari,Kos Putri,-6.875176,107.594918,2.5,3,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1200000,7.5,Medium,18,7,2,9,7.5
1144,upi,sukasari,Kos Putra,-6.874973,107.579433,3,3,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,900000,9,Low,20,4,6,10,9
1145,upi,cidadap,Kos Campur,-6.876251511,107.6061021,3,4,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1700000,12,Medium,21,8,2,11,12
1146,upi,cidadap,Kos Campur,-6.8794368,107.6010526,3,4,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,950000,12,Low,12,4,1,7,12
1147,upi,cidadap,Kos Campur,-6.876251511,107.6061021,3,4,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1750000,12,Medium,23,8,4,11,12
1148,upi,cidadap,Kos Campur,-6.878265,107.603641,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1900000,15,Medium,16,7,3,6,15
1149,upi,sukasari,Kos Campur,-6.8678523,107.5772308,3,4,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1200000,12,Medium,15,4,5,6,12
1150,upi,cidadap,Kos Putri,-6.87595,107.603763,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1200000,9,Medium,19,7,5,7,9
1151,upi,sukasari,Kos Campur,-6.875335743,107.589739,4,4,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1800000,16,Medium,23,8,5,10,16
1152,upi,sukasari,Kos Putra,-6.864215,107.587914,3,3,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,500000,9,Lowest,14,0,5,9,9
1153,upi,cidadap,Kos Campur,-6.872595979,107.6078868,3,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1600000,9,Medium,20,8,2,10,9
1154,upi,sukasari,Kos Campur,-6.872319033,107.5881082,3,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,800000,12,Low,17,4,6,7,12
1155,upi,cidadap,Kos Campur,-6.87764954,107.6068722,3,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1600000,9,Medium,18,7,3,8,9
1156,upi,cidadap,Kos Campur,-6.854734662,107.5967885,5,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1500000,15,Medium,14,4,5,5,15
1157,upi,sukasari,Kos Putra,-6.8788239,107.578182,3,4,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,800000,12,Low,17,3,7,7,12
1158,upi,parongpong,Kos Campur,-6.867621587,107.5740373,3.5,3.5,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1400000,12.25,Medium,21,8,1,12,12.25
1159,upi,cidadap,Kos Putri,-6.860061704,107.5984897,3.5,4.5,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,2200000,15.75,High,20,10,2,8,15.75
1160,upi,coblong,Kos Putri,-6.87705,107.612149,3,4,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1900000,12,Medium,21,8,3,10,12
1161,upi,coblong,Kos Putra,-6.87931,107.608478,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,700000,9,Low,16,3,6,7,9
1162,upi,sukasari,Kos Campur,-6.8691233,107.593241,3,3,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,3250000,9,High,23,9,2,12,9
1163,upi,parongpong,Kos Campur,-6.867621587,107.5740373,2.5,3.5,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1300000,8.75,Medium,21,8,1,12,8.75
1164,upi,sukasari,Kos Putri,-6.865301,107.592417,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1100000,9,Medium,14,3,4,7,9
1165,upi,cidadap,Kos Campur,-6.878346,107.604851,3,3,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,750000,9,Low,24,6,7,11,9
1166,upi,sukasari,Kos Campur,-6.868942416,107.5818998,3,4,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1000000,12,Low,19,5,7,7,12
1167,upi,cidadap,Kos Campur,-6.87318,107.607047,3,3,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1400000,9,Medium,24,8,4,12,9
1168,upi,coblong,Kos Putri,-6.876629,107.611883,3,3,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1450000,9,Medium,19,8,2,9,9
1169,upi,cidadap,Kos Campur,-6.873844622,107.6069315,3,4,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,2400000,12,High,23,9,4,10,12
1170,upi,cidadap,Kos Putri,-6.865742,107.596223,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,850000,7.5,Low,9,1,4,4,7.5
1171,upi,cidadap,Kos Putra,-6.874011,107.608404,3.5,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,950000,14,Low,12,4,2,6,14
1172,upi,sukajadi,Kos Campur,-6.8794209,107.5896429,3,4,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1800000,12,Medium,24,10,3,11,12
1173,upi,sukasari,Kos Putra,-6.874973,107.579433,3,4,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1000000,12,Low,20,4,6,10,12
1174,upi,sukasari,Kos Campur,-6.868246,107.584424,2.5,3,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1300000,7.5,Medium,13,4,2,7,7.5
1175,upi,cidadap,Kos Campur,-6.874555896,107.6040781,3,3,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2000000,9,Medium,14,7,1,6,9
1176,upi,cidadap,Kos Campur,-6.873000412,107.6036174,3,4,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,2000000,12,Medium,23,8,3,12,12
1177,upi,sukasari,Kos Putri,-6.869558,107.581502,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1700000,15,Medium,10,4,1,5,15
1178,upi,sukasari,Kos Putri,-6.873234,107.578317,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,850000,9,Low,12,1,6,5,9
1179,upi,sukasari,Kos Putri,-6.861682474,107.5889487,2.5,2.5,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1500000,6.25,Medium,14,3,3,8,6.25
1180,upi,sukasari,Kos Putri,-6.862932,107.587612,3,3,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1000000,9,Low,12,1,4,7,9
1181,upi,sukasari,Kos Campur,-6.87165,107.59019,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,750000,9,Low,6,1,3,2,9
1182,upi,cidadap,Kos Campur,-6.876251511,107.6061021,4,5,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,2000000,20,Medium,22,8,3,11,20
1183,upi,sukasari,Kos Putri,-6.871799,107.588041,3,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,650000,9,Low,16,4,6,6,9
1184,upi,sukasari,Kos Putri,-6.869092,107.59068,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,850000,9,Low,11,1,4,6,9
1185,upi,sukasari,Kos Putri,-6.8671403,107.5916285,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1000000,9,Low,14,4,3,7,9
1186,upi,sukasari,Kos Putri,-6.867856927,107.5862903,3,3,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1300000,9,Medium,19,5,6,8,9
1187,upi,cidadap,Kos Putri,-6.8657209,107.5948997,4,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1600000,20,Medium,18,4,6,8,20
1188,upi,sukasari,Kos Campur,-6.867637232,107.579558,3,4,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1750000,12,Medium,18,8,2,8,12
1189,upi,sukasari,Kos Putri,-6.8766414,107.5799403,3,4,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1100000,12,Medium,17,4,4,9,12
1190,upi,sukasari,Kos Campur,-6.862225,107.584718,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,3100000,16,High,19,7,3,9,16
1191,upi,cidadap,Kos Campur,-6.8785062,107.6030132,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1700000,12,Medium,18,8,2,8,12
1192,upi,coblong,Kos Campur,-6.87989,107.611978,3,4,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1400000,12,Medium,20,6,3,11,12
1193,upi,sukasari,Kos Putri,-6.863485,107.588963,3,3,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1000000,9,Low,17,3,5,9,9
1194,upi,sukasari,Kos Putri,-6.8799952,107.5776648,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,800000,12,Low,9,2,5,2,12
1195,upi,cidadap,Kos Campur,-6.879343812,107.5983649,4.5,5,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3500000,22.5,High,17,8,1,8,22.5
1196,upi,cidadap,Kos Putri,-6.865078,107.594552,3,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1000000,9,Low,14,4,4,6,9
1197,upi,sukasari,Kos Campur,-6.862225,107.584718,4,4,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,2800000,16,High,21,8,3,10,16
1198,upi,sukasari,Kos Putri,-6.867222808,107.5789454,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,900000,9,Low,16,4,4,8,9
1199,upi,cidadap,Kos Campur,-6.873711,107.607745,3,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,850000,12,Low,18,6,5,7,12
1200,upi,sukasari,Kos Campur,-6.87165,107.59019,4,2.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,800000,11.2,Low,6,1,5,0,11.2
1201,upi,sukasari,Kos Putri,-6.880303453,107.5754244,3,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,700000,9,Low,18,4,6,8,9
1202,upi,sukasari,Kos Putri,-6.865681,107.595892,2.5,2.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,800000,6.25,Low,12,1,6,5,6.25
1203,upi,sukasari,Kos Putri,-6.8652598,107.5890747,3,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,700000,9,Low,19,4,6,9,9
1204,upi,sukasari,Kos Putra,-6.874973,107.579433,3,3,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,800000,9,Low,19,3,6,10,9
1205,upi,sukasari,Kos Putra,-6.867757,107.578104,3,3,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,900000,9,Low,16,3,5,8,9
1206,upi,sukasari,Kos Campur,-6.863388,107.586045,3,3,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1200000,9,Medium,19,5,5,9,9
1207,upi,sukajadi,Kos Campur,-6.879421,107.589643,3,4,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2000000,12,Medium,24,10,3,11,12
1208,upi,cidadap,Kos Campur,-6.876251511,107.6061021,3,4,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1350000,12,Medium,17,4,5,8,12
1209,upi,cidadap,Kos Campur,-6.873844622,107.6069315,3,8,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,2800000,24,High,23,9,4,10,24
1210,upi,cidadap,Kos Putra,-6.878377,107.602934,3,4,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1700000,12,Medium,17,6,2,9,12
1211,upi,cidadap,Kos Putri,-6.8717,107.595814,3,3,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1250000,9,Medium,23,5,6,12,9
1212,upi,sukasari,Kos Putra,-6.873300685,107.5797166,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1200000,12,Medium,13,5,2,6,12
1213,upi,sukasari,Kos Putra,-6.845988838,107.595892,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,600000,9,Low,10,2,4,4,9
1214,upi,cidadap,Kos Campur,-6.877974,107.604823,3,3,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,650000,9,Low,18,5,5,8,9
1215,upi,sukasari,Kos Putri,-6.856489,107.593507,3,4,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,920000,12,Low,17,3,5,9,12
1216,upi,cidadap,Kos Campur,-6.874555896,107.6040781,3,3,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2000000,9,Medium,14,8,1,5,9
1217,upi,sukasari,Kos Putri,-6.864151,107.587397,2.5,2.5,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,850000,6.25,Low,14,2,6,6,6.25
1218,upi,cidadap,Kos Putri,-6.8725031,107.6086825,4,4,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,2220000,16,High,22,9,2,11,16
1219,upi,sukasari,Kos Putri,-6.866789,107.591602,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1000000,9,Low,10,2,2,6,9
1220,upi,cidadap,Kos Campur,-6.878265,107.603641,3,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,2200000,15,High,16,7,3,6,15
1221,upi,sukasari,Kos Putri,-6.874023976,107.5771534,2.5,2.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,900000,6.25,Low,7,3,3,1,6.25
1222,upi,sukasari,Kos Putri,-6.863186,107.586091,2.5,2.5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,900000,6.25,Low,12,1,5,6,6.25
1223,upi,coblong,Kos Putra,-6.878043317,107.6121525,4,5,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1350000,20,Medium,16,4,4,8,20
1224,upi,coblong,Kos Putra,-6.879655,107.611985,4,5,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,2700000,20,High,23,10,2,11,20
1225,upi,coblong,Kos Putri,-6.8770382,107.6121498,5,4,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2000000,20,Medium,15,6,2,7,20
1226,upi,sukasari,Kos Campur,-6.868013376,107.5841848,3,4,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1600000,12,Medium,16,6,4,6,12
1227,upi,coblong,Kos Putri,-6.880366,107.612001,4,4,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1700000,16,Medium,18,9,1,8,16
1228,upi,sukasari,Kos Campur,-6.860868,107.584542,3,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,600000,9,Low,11,0,7,4,9
1229,upi,sukasari,Kos Campur,-6.8691233,107.593241,5,5,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,4750000,25,High,23,9,2,12,25
1230,upi,coblong,Kos Putri,-6.879698,107.610939,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1300000,12,Medium,14,4,4,6,12
1231,upi,sukasari,Kos Campur,-6.865018865,107.5903378,5,6,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2670000,30,High,15,6,3,6,30
1232,upi,sukasari,Kos Putri,-6.865018865,107.5903378,4,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1500000,20,Medium,11,5,3,3,20
1233,upi,sukasari,Kos Putra,-6.8668,107.589645,3,2.5,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,600000,7.5,Low,16,3,5,8,7.5
1236,upi,sukasari,Kos Putra,-6.862616,107.585243,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,650000,9,Low,8,0,5,3,9
1237,upi,cidadap,Kos Putri,-6.878035,107.602707,2.7,2.7,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,800000,7.29,Low,18,4,4,10,7.29
